"","mean occupancy","sd occupancy","q025","q5","q975","diff"
"Helina sp. SlikokOtu1781",0.336102500059429,0.265252521454067,0.0335824511814846,0.247725387660332,0.94350406178218,0.909921610600695
"Helina sp. SlikokOtu2328",0.292504548842781,0.252654830012041,0.0178700168602484,0.208863110460862,0.90853752600885,0.890667509148602
"Helophora reducta",0.355084080975376,0.259491622682223,0.0551914353922417,0.264232277829033,0.934544484591897,0.879353049199655
"Hemerobius conjunctus",0.309934099357669,0.270639633199514,0.0167283023213658,0.206628731020227,0.948122783438122,0.931394481116756
"Hemerobius humulinus",0.215010886157088,0.261366091671505,0.00232875026721598,0.0932734931456839,0.920762583391585,0.918433833124369
"Hemerobius kokaneeanus",0.285293760556871,0.249786554714573,0.0182051475785447,0.189745724313598,0.870920746221389,0.852715598642845
"Hemerobius marginatus",0.208008093228459,0.253794562692996,0.00193707513003946,0.0908868824696473,0.900952190890185,0.899015115760145
"Hemerobius ovalis",0.280036009149524,0.250237403693248,0.0170543647126622,0.186818674022342,0.90665655058135,0.889602185868687
"Hemerobius simulans",0.28551848168154,0.192943850226475,0.0663869549649787,0.229056508037553,0.819599658473983,0.753212703509005
"Heterarthrus nemoratus",0.190077474040451,0.230146766623686,0.00234266083115937,0.0872858116713457,0.85602990428097,0.853687243449811
"Hilara argentata",0.208297546987599,0.248834160097086,0.00270865066791101,0.0905181899403245,0.898212361961009,0.895503711293098
"Hilara sp. BOLD:ACF7542",0.391080570434632,0.267969761862795,0.0443076991433649,0.328867853183751,0.948132622127017,0.903824922983652
"Hippodamia tredecimpunctata",0.303427128938776,0.262364710110785,0.0165585022080994,0.212239655128704,0.918364952129128,0.901806449921029
"Hybotidae sp. BOLD:AAG6953",0.301911456735359,0.263781388763038,0.0173336395795193,0.209187339606348,0.942855455832792,0.925521816253273
"Hybotidae sp. BOLD:AAQ0820",0.199450635846034,0.238516749212559,0.00227955675191742,0.0942977529125429,0.868281688302106,0.866002131550189
"Hybotidae sp. BOLD:ACC5973",0.402400649452423,0.254503121553577,0.0679161171605582,0.333306997657067,0.939977968725854,0.872061851565296
"Hybotidae sp. BOLD:ACX4896",0.566799694866722,0.233258294407187,0.164231166287696,0.555191563062019,0.97485939574162,0.810628229453925
"Hybotidae sp. SlikokOtu1004",0.331378162742157,0.256271566073295,0.0325372049978766,0.249303331564234,0.930468064451519,0.897930859453642
"Hybotidae sp. SlikokOtu1216",0.288215821768875,0.260668243933352,0.0159931663108557,0.189755788257311,0.927190914365155,0.9111977480543
"Hybotidae sp. SlikokOtu2347",0.276014932528363,0.241903156439439,0.0193318276442429,0.191341353892473,0.901945789698493,0.88261396205425
"Hydrotaea militaris",0.324862337709686,0.201287253966564,0.0865854388979293,0.264726168541191,0.859804538244198,0.773219099346269
"Hydrotaea pilitibia",0.289863372903398,0.256515671395874,0.019865059938795,0.201492893088892,0.93220710641516,0.912342046476365
"Hydrotaea sp. SlikokOtu1967",0.325052545564017,0.266303276512956,0.021711063937576,0.242149914192698,0.91453098421668,0.892819920279105
"Hydrotaea spinifemorata",0.3589420483401,0.236343271944652,0.0874074638794751,0.277578833218089,0.928451834624342,0.841044370744867
"Hydrotaea unispinosa",0.312044787765965,0.269421262711942,0.0188055046885356,0.21573139729708,0.934835508389654,0.916030003701118
"Hymenoptera sp. SlikokOtu1992",0.24732418730476,0.249945106269747,0.0119790225918294,0.139672984311022,0.907993859289087,0.896014836697258
"Hypomma bituberculatum",0.196578784716377,0.245407587036634,0.0022489325607839,0.0834381176910713,0.877640061577949,0.875391129017165
"Ichneumonidae sp. BOLD:ACX6606",0.30057700910865,0.261622026383423,0.018328658098036,0.207594845298107,0.922874375751822,0.904545717653786
"Ichneumonidae sp. BOLD:ADF4363",0.282563404872768,0.253594506169967,0.0179070679081915,0.188957224682385,0.917719242657939,0.899812174749748
"Ichneumonidae sp. SlikokOtu1082",0.197235370231178,0.242881396986458,0.00188729727135028,0.0866977030820992,0.865611155317183,0.863723858045833
"Ichneumonidae sp. SlikokOtu1186",0.210874526758623,0.230931672860633,0.0107293234241582,0.112089726739081,0.877634647016449,0.86690532359229
"Ichneumonidae sp. SlikokOtu1550",0.297132109412247,0.254095025238523,0.0190163235271174,0.207452067885214,0.894156685994704,0.875140362467586
"Ichneumonidae sp. SlikokOtu1646",0.317830580956405,0.271121990923597,0.0165275271981537,0.225811713452463,0.938872020989159,0.922344493791005
"Ichneumonidae sp. SlikokOtu1766",0.30267975437961,0.262838123187427,0.0159939722877833,0.212560756769095,0.917883053640538,0.901889081352755
"Ichneumonidae sp. SlikokOtu254",0.300878530425227,0.260483555463126,0.019158800304297,0.215630714560522,0.929643523895945,0.910484723591648
"Ichneumoninae sp. BOLD:ACA6944",0.288289040825759,0.257976504071772,0.0165537967933292,0.196997236324139,0.920295471959677,0.903741675166347
"Ichneumoninae sp. BOLD:ACM0987",0.24182319064892,0.231673360705583,0.0228357282466042,0.14977665370399,0.885404361622467,0.862568633375863
"Idiocerus elegans",0.19872757075393,0.247183690709656,0.00198364017479638,0.0838550331875332,0.887039807356129,0.885056167181333
"Idiocerus sp. BOLD:ABZ6671",0.210715158605029,0.251002097890205,0.00228764540654685,0.0940431907270975,0.897730638580402,0.895442993173855
"Idiocerus sp. SlikokOtu1451",0.309278607781086,0.267024914361491,0.0216971301995751,0.211435548822011,0.915859946656583,0.894162816457008
"Idiocerus subnitens",0.202187172437908,0.247363786412583,0.00192142027675918,0.0878162532292605,0.893327836880046,0.891406416603287
"Idiocerus xanthiops",0.336806695072587,0.259178961082144,0.0334980113013526,0.254025521667086,0.927913196805045,0.894415185503693
"Illinoia menziesiae",0.186331422535184,0.23623226735007,0.00197714347332943,0.0781873546455093,0.832770331338809,0.830793187865479
"Ilythea spilota",0.268133497401721,0.245819289398988,0.0141677692462482,0.177572587601433,0.902561794110922,0.888394024864674
"Insecta sp. SlikokOtu1354",0.205418546332149,0.249610088603973,0.00213917884172236,0.0920486274173538,0.891367480916031,0.889228302074309
"Insecta sp. SlikokOtu1479",0.196021695527941,0.243864037209518,0.00159458467796429,0.0829686332058168,0.883958146916238,0.882363562238274
"Insecta sp. SlikokOtu1701",0.183694028051276,0.235636211791632,0.00167992701609065,0.076743222338598,0.863295975165432,0.861616048149341
"Insecta sp. SlikokOtu1836",0.182370548208585,0.226777355276706,0.00201074091250666,0.0830208751185687,0.841711930222237,0.839701189309731
"Insecta sp. SlikokOtu2103",0.204314694790428,0.2446957087961,0.00211473694069905,0.0916780430322595,0.881319004464961,0.879204267524262
"Insecta sp. SlikokOtu291",0.177713010486213,0.229152390371273,0.00245165884403835,0.0731831471332389,0.858850039534133,0.856398380690095
"Insecta sp. SlikokOtu40",0.186218014841943,0.23261481817915,0.00244664413517045,0.0800702926899793,0.850817268397641,0.848370624262471
"Insecta sp. SlikokOtu543",0.197893780503473,0.243532162763747,0.00212016664780214,0.0829073911989029,0.860333699943527,0.858213533295725
"Insecta sp. SlikokOtu852",0.191590044068186,0.239583475901571,0.001776557906923,0.0831891581254865,0.86874000761255,0.866963449705627
"Javesella sp. BOLD:ACI4365",0.206123291957489,0.255936813938456,0.00150196800121764,0.083254453929618,0.894625639115903,0.893123671114685
"Kaestneria rufula",0.227917042696993,0.241004648717623,0.0130095407620144,0.123887079960358,0.883236447368573,0.870226906606559
"Keroplatidae sp. SlikokOtu1031",0.321603439855471,0.271583798760065,0.019457072669928,0.232273008518488,0.933624513980368,0.91416744131044
"Keroplatidae sp. SlikokOtu12",0.605907644720442,0.185229409835351,0.28864982903746,0.595601228420717,0.957904232082277,0.669254403044817
"Keroplatidae sp. SlikokOtu2237",0.306062497585707,0.262289751386463,0.0185350276228409,0.216107426806456,0.923590065690653,0.905055038067812
"Keroplatidae sp. SlikokOtu332",0.147414174229441,0.118028183691787,0.0330947912975791,0.114835529024914,0.502248145860354,0.469153354562775
"Lachesilla contraforcepeta",0.282383616372588,0.244007995978092,0.0186185819872106,0.198050769253723,0.883583226584175,0.864964644596964
"Larinioides patagiatus",0.285596442015167,0.252022361937055,0.0165807987564608,0.196443804367957,0.903628283327306,0.887047484570845
"Lasiomma nr. consobrinum",0.253920245769753,0.262153523360614,0.0119262094538746,0.13509932436937,0.908551362788078,0.896625153334204
"Lasiomma octoguttatum",0.284873644249837,0.257979481653464,0.0166157129757581,0.193091823729137,0.918727184530818,0.90211147155506
"Lathrapanteles heleios",0.30530078043913,0.265601528478821,0.0187070142676646,0.212417132048634,0.93048295599767,0.911775941730005
"Lauterborniella agrayloides",0.20563215256117,0.165505331431421,0.0388412120294917,0.154090249722768,0.716706834704662,0.67786562267517
"Lauxania shewelli",0.212514878757774,0.255451535660171,0.00208517521624824,0.0894594841193463,0.903358963527965,0.901273788311717
"Lauxaniidae sp. BOLD:AAP8083",0.396958222496506,0.252835969863608,0.0694455924540041,0.329773150808499,0.937938617658089,0.868493025204085
"Lauxaniidae sp. BOLD:ACZ2663",0.286582806066667,0.249129632662232,0.0174238267849829,0.201982022562707,0.897964239727615,0.880540412942632
"Lepidoptera sp. SlikokOtu1633",0.287365932852836,0.256300581557199,0.0177141642773459,0.193901516558731,0.920868237531938,0.903154073254592
"Lepidoptera sp. SlikokOtu2011",0.234471316678748,0.247295266881806,0.0123091013158225,0.131795593592367,0.899667487113055,0.887358385797232
"Lepidoptera sp. SlikokOtu839",0.191366945178992,0.232160586598368,0.00204955702277916,0.0864816914100576,0.82709557023262,0.825046013209841
"Leptalia macilenta",0.188985055788723,0.237024597958562,0.00219774050978354,0.0822645300567802,0.876348495407941,0.874150754898158
"Lepthyphantes alpinus",0.201336672251337,0.247832385409461,0.00196514795784407,0.0900340798100089,0.914007741343668,0.912042593385824
"Leptosciarella sp. BOLD:ACC1232",0.188620499154226,0.245100932164784,0.001999515625502,0.0765016960035526,0.896488295183691,0.894488779558189
"Leptosciarella sp. SlikokOtu1674",0.219931846977145,0.26442576198797,0.00211358577440195,0.0965701943256349,0.914860734676016,0.912747148901614
"Leptosciarella sp. SlikokOtu1676",0.211648337990534,0.255178383850119,0.00229224822423682,0.0936154939703408,0.88171549993712,0.879423251712883
"Leptus sp. SlikokOtu1284",0.293600600323675,0.26487309746142,0.0173887582933813,0.192988157244232,0.933727966081034,0.916339207787653
"Ligyrocoris sylvestris",0.308002408554816,0.257711852605616,0.0179635103833075,0.220088022630938,0.905495232484185,0.887531722100877
"Limnephilus ornatus",0.191853703633707,0.238018541383108,0.00210797296276344,0.0827744025606342,0.862869296321243,0.860761323358479
"Limnephilus sp. BOLD:ADI0058",0.19177503481889,0.235672289908505,0.00222657618118403,0.0844496254984204,0.856580313602407,0.854353737421223
"Limnophila poetica",0.237704687519113,0.250234173096243,0.0136364363602054,0.127902044479529,0.902100636966059,0.888464200605854
"Limnophyes minimus",0.585115322711544,0.23285725130094,0.181222206754211,0.580888218079844,0.976893419267553,0.795671212513342
"Limnophyes sp. BOLD:AAQ0626",0.293067743276924,0.258291999855764,0.0179691798317427,0.201857263068863,0.928402283893677,0.910433104061934
"Limnophyes sp. SlikokOtu1705",0.189516841148105,0.238861945563912,0.00212967291787579,0.0787708913292974,0.869685691512733,0.867556018594857
"Limoniidae sp. BOLD:AAF8971",0.240250051580759,0.176618566782017,0.0526550395814281,0.186002600675831,0.779320013127041,0.726664973545613
"Limoniidae sp. BOLD:ADC8285",0.238352309399176,0.247886703400785,0.0124253016016167,0.127577675213643,0.894740767236856,0.88231546563524
"Limoniidae sp. SlikokOtu1187",0.227891510325993,0.236676309143112,0.0115886030479759,0.127299083456226,0.88897307572612,0.877384472678144
"Limoniidae sp. SlikokOtu1301",0.230945144065923,0.240719293708549,0.013370277715621,0.126796595809674,0.875977135833028,0.862606858117407
"Limoniidae sp. SlikokOtu1460",0.238144672927089,0.24823852570517,0.0110959672279618,0.128134348916186,0.899767514120241,0.888671546892279
"Limoniidae sp. SlikokOtu1547",0.23647412747419,0.252585966528291,0.0108735531739088,0.12735450153283,0.914244901126242,0.903371347952334
"Limoniidae sp. SlikokOtu1994",0.236503241775982,0.251812688639852,0.0125171884977674,0.121866454513153,0.908717770301036,0.896200581803269
"Limoniidae sp. SlikokOtu1995",0.246673826190132,0.258880497903192,0.0127469078349169,0.130118709496591,0.914886031581013,0.902139123746096
"Limoniidae sp. SlikokOtu2304",0.23709897510791,0.242585732768008,0.0114368245658531,0.13804131950297,0.893699091691264,0.882262267125411
"Limoniidae sp. SlikokOtu2306",0.212762934203968,0.231400397247475,0.0104062477212585,0.112439660414745,0.874231208972049,0.86382496125079
"Limotettix arctostaphyli",0.315433178882513,0.243797711486814,0.0324891653155084,0.23971227340824,0.929295109359844,0.896805944044336
"Limotettix plutonius",0.234322827395579,0.24859292345428,0.0121604536060367,0.125230794009961,0.913453111862772,0.901292658256735
"Limotettix sp. BOLD:ABX4337",0.255128560992384,0.260453253521195,0.0121264236156651,0.140916330177672,0.909050981312467,0.896924557696801
"Liriomyza equiseti",0.18414494171168,0.226517515893844,0.00160421411940173,0.0877169207081404,0.851201798550061,0.849597584430659
"Liriomyza sp. SlikokOtu253",0.206795409600442,0.22061373974751,0.0116163337433184,0.110635059994742,0.830722902799046,0.819106569055727
"Lissonota sexcincta",0.17654697749146,0.227015152864342,0.00193118174884391,0.0749891635814372,0.840326557962973,0.83839537621413
"Lithophane thaxteri",0.196214290439437,0.24505912469593,0.00222323713943206,0.0821035717981307,0.897967095389347,0.895743858249915
"Lobophora nivigerata",0.308872369788511,0.27284252873277,0.016925175690065,0.210696627978356,0.945952364398804,0.929027188708739
"Lycoriella sp. BOLD:ACB2386",0.207188622839227,0.251031338312209,0.00217241763305282,0.0893720729757305,0.905474639722474,0.903302222089421
"Lygocoris pabulinus",0.384083399060304,0.267856009984881,0.0456596208625647,0.314393827938044,0.957543635889073,0.911884015026508
"Lygus sp. BOLD:ABZ1405",0.20674180463929,0.243295565155268,0.00217485631756679,0.0998966574165067,0.869629202987871,0.867454346670304
"Macaria brunneata",0.219692726188255,0.259757901912997,0.00226924934016653,0.101960646268471,0.898531692204018,0.896262442863851
"Macaria sp. BOLD:AAA1255",0.293754606535881,0.259585665011443,0.0155602892817283,0.202480550478172,0.926784276519152,0.911223987237424
"Macrocera sp. BOLD:AAP6490",0.494626509853747,0.15463086549557,0.253086971464594,0.473001744961043,0.864062470374167,0.610975498909573
"Macrocera stigma",0.293718806219214,0.187227058579871,0.0703645523457977,0.237253070835977,0.79051447122695,0.720149918881152
"Macrosiphum euphorbiae",0.287374918038039,0.257620553385526,0.0177972338315028,0.192563849665087,0.915675924810522,0.897878690979019
"Macrosteles binotatus",0.277188935490466,0.167385673231525,0.0918379588390662,0.234061892184402,0.818518702326916,0.72668074348785
"Macrosteles cristata",0.191103220454031,0.099496527895292,0.0680498719888435,0.171369532438827,0.43178206178367,0.363732189794826
"Macrosteles sp. nr. CNCHG168-12",0.305213038238451,0.261028023940928,0.0184936135390723,0.218584520831558,0.927824756445784,0.909331142906712
"Mecomma gilvipes",0.21344077940576,0.0892418472335009,0.0854846084173992,0.198041574055393,0.436763748683694,0.351279140266295
"Medetera vockerothi",0.181073111271268,0.230083753460458,0.0020760227884653,0.0772335052758819,0.860781816907932,0.858705794119467
"Medina luctuosa",0.328601480066747,0.27871251456901,0.0176002548769635,0.226859316069536,0.946083830407869,0.928483575530906
"Megaphthalmoides unilineatus",0.381766934726567,0.267959937425084,0.0445347942024282,0.313306005526381,0.96452543981185,0.919990645609422
"Megaselia diversa",0.458380019700742,0.263904802314056,0.0759430773048803,0.403507305089494,0.967751025341913,0.891807948037033
"Megaselia infraposita",0.287338002009788,0.247773325532972,0.0189058141579175,0.202778541363237,0.887695799663863,0.868789985505946
"Megaselia longicostalis",0.30303036514781,0.261695953120449,0.0186774495342555,0.21108495013407,0.922188995877961,0.903511546343705
"Megaselia sp. BOLD:AAG3234",0.565332095204694,0.231571202607617,0.189453246020897,0.551321297574363,0.9773635506592,0.787910304638303
"Megaselia sp. BOLD:AAG3235",0.0957706254852292,0.117193587664513,0.00711469983087201,0.0615932695359587,0.445349253517323,0.438234553686451
"Megaselia sp. BOLD:AAG3266",0.278694169077458,0.247051936118763,0.017268943233007,0.193849527606316,0.903382395857654,0.886113452624647
"Megaselia sp. BOLD:AAG3356",0.280586579550398,0.244930750399306,0.0175344628255836,0.199643393330533,0.904888627295037,0.887354164469453
"Megaselia sp. BOLD:AAL9073",0.362650265723526,0.258361181570595,0.0465217830850462,0.283413323619975,0.940047533704157,0.893525750619111
"Megaselia sp. BOLD:AAM7996",0.299632932809341,0.260851366285154,0.0168028478218781,0.21776541010318,0.923594748293213,0.906791900471334
"Megaselia sp. BOLD:AAU5627",0.219774782433282,0.230641149238389,0.0116372532820953,0.125236513850015,0.850793522085625,0.83915626880353
"Megaselia sp. BOLD:ACB1070",0.179426125198866,0.164218962118216,0.0271215624019172,0.124631329752291,0.672571092073469,0.645449529671552
"Megaselia sp. BOLD:ACC0128",0.347713007693547,0.263662520489636,0.0368471300077578,0.268165842870288,0.942166530538523,0.905319400530765
"Megaselia sp. BOLD:ACC9898",0.246939656330657,0.254146309368259,0.0127557615334309,0.136674508704145,0.898138927891312,0.885383166357881
"Megaselia sp. BOLD:ACZ4314",0.405978776079825,0.255984689971445,0.0710915145223037,0.339385183869035,0.951089693097668,0.879998178575364
"Megaselia sp. BOLD:ADA3078",0.101841696139158,0.127426972492766,0.00913822977080377,0.0646018921541062,0.495682256318145,0.486544026547341
"Megastylus orbitator",0.354445055774886,0.267672904015619,0.0364083214185684,0.276392845045389,0.939644907443648,0.903236586025079
"Megeremaeus sp. BOLD:ACC1118",0.435474356375661,0.25241337511295,0.0851493095245554,0.377332412411366,0.958888578352598,0.873739268828043
"Melanomya ordinaria",0.306635155471141,0.265911983789086,0.0176036447937445,0.213474291698237,0.925706124776962,0.908102479983217
"Melanoplus sp. BOLD:AAA4555",0.199704780320384,0.240913827473489,0.00334871359153794,0.0911203735275347,0.857136998242432,0.853788284650894
"Melanostoma mellinum",0.178889838238198,0.222936681774095,0.00235853131157239,0.0836753801889846,0.826301512094391,0.823942980782819
"Melanostoma sp. BOLDAAB2866",0.293039318952283,0.254311943652843,0.0165779768681201,0.206575271396553,0.914781621458786,0.898203644590666
"Mesembrina latreillii",0.579785112498199,0.226878417226229,0.192044815348313,0.572092243582639,0.969080261983537,0.777035446635224
"Metopomyza interfrontalis",0.242804757326919,0.251626140197229,0.0127683344733423,0.137395844049773,0.910852165337951,0.898083830864609
"Metriocnemus  sp. BOLD:ACI3613",0.200880704311526,0.246812172269495,0.00169461496733064,0.0896623187961576,0.883158214515277,0.881463599547947
"Metriocnemus sp. 4ES",0.327966632091586,0.256363906986709,0.0363008895353365,0.2440926088391,0.922977531542707,0.886676642007371
"Micromus borealis",0.199789612832957,0.239819053518724,0.00199942496288962,0.0919620376237042,0.852111333197391,0.850111908234502
"Microplitis sp. jft06",0.184936292963572,0.228255800045181,0.00211408623004152,0.0823731665478011,0.838992638775047,0.836878552545006
"Micropsectra subletteorum",0.304589850542915,0.264778937449523,0.0183025342397048,0.212476663581027,0.924068532488441,0.905765998248736
"Minettia lupulina",0.28668446364003,0.258842759743051,0.0170257541282448,0.191657916736805,0.924645044784223,0.907619290655979
"Misumena vatia",0.378823218311122,0.257090320956353,0.0490059254726372,0.31242422213095,0.940414574743476,0.891408649270839
"Mompha conturbatella",0.225636006254882,0.265690140812958,0.00243744018953871,0.106791156800786,0.927758276657125,0.925320836467586
"Monoctonus sp. SlikokOtu1672",0.20327830830539,0.250277755286254,0.00191603055438022,0.0875160130157675,0.904828651695883,0.902912621141502
"Monoctonus sp. SlikokOtu1854",0.207404902911492,0.246519432676712,0.00194826999549801,0.0952854723793823,0.878735976475519,0.876787706480021
"Monopelopia tenuicalcar",0.211912726178048,0.254207844750276,0.00197798120953493,0.0958493583477906,0.889669128837065,0.88769114762753
"Morellia podagrica",0.275577680988535,0.24794030642418,0.0171980125144195,0.180800409864416,0.907018109631388,0.889820097116969
"Morellia sp. SlikokOtu2229",0.294049950172915,0.258396311081771,0.0188698247674233,0.197624032085905,0.923725375154304,0.904855550386881
"Mughiphantes sp. 1GAB",0.273171281796521,0.250421362856791,0.0165345554372031,0.183541323607798,0.921048675722653,0.90451412028545
"Muscidae sp. cf. DRYAS21764-15",0.191892263748612,0.238957884732247,0.00177448727384468,0.0866079746232271,0.891225502558681,0.889451015284837
"Muscidae sp. SlikokOtu1343",0.302534896131949,0.262476439845336,0.0174977869002986,0.206871914083327,0.935495636296376,0.917997849396078
"Muscidae sp. SlikokOtu1551",0.298763246163534,0.254078043150626,0.0186314226491384,0.210159231154396,0.91289093615689,0.894259513507752
"Muscidae sp. SlikokOtu1959",0.301020495121672,0.263793008352134,0.0169825070891126,0.20852912523717,0.92032515309586,0.903342646006747
"Muscidae sp. SlikokOtu2163",0.19354970475095,0.239034610345311,0.00224195064795546,0.0884491717332087,0.877210746604256,0.874968795956301
"Muscidae sp. SlikokOtu2218",0.291623327982031,0.25268213394507,0.0183067423128199,0.201142270663575,0.908934955665008,0.890628213352188
"Muscidae sp. SlikokOtu2240",0.302283905278049,0.271952743706893,0.0183483519524872,0.197561875421093,0.941750428030066,0.923402076077579
"Muscidae sp. SlikokOtu367",0.185517606714468,0.226698028482569,0.0026015277000266,0.0805148296449329,0.818081907218003,0.815480379517976
"Muscidae sp. SlikokOtu836",0.175198297172118,0.226187174535028,0.00203565572483195,0.0724625111249103,0.843873325764018,0.841837670039186
"Muscidae sp. SlikokOtu843",0.197788104383448,0.244530439633258,0.00229696532505397,0.0886675018831716,0.883695436825721,0.881398471500667
"Muscidae sp. SlikokOtu931",0.198327554289443,0.244024985632139,0.00192555411183273,0.0870651245804955,0.888623464243576,0.886697910131743
"Mycetophila abiecta",0.218368387541579,0.228297491073291,0.011635821519043,0.123932254402867,0.848159157661451,0.836523336142408
"Mycetophila alea",0.36482495859048,0.259506757158601,0.051637631132614,0.285636081116837,0.942021974871946,0.890384343739332
"Mycetophila cruciator",0.285624422514661,0.25648664688101,0.016190326027871,0.194939301211382,0.91458108786689,0.898390761839019
"Mycetophila luctuosa",0.143045510374847,0.149913615693954,0.0196082349676468,0.0963448650483185,0.62010454117274,0.600496306205093
"Mycetophila ocellus",0.218373960893428,0.23189145971859,0.0121404066171082,0.122909972569105,0.876862263747816,0.864721857130707
"Mycetophila perpallida",0.469325577749818,0.250823562548915,0.102448345504342,0.43139403035805,0.959311449907495,0.856863104403153
"Mycetophila sp. BOLD:ACC2284",0.187031254533536,0.234200738782566,0.00176571256204092,0.0801550508199724,0.85189920570461,0.850133493142569
"Mycetophila sp. BOLD:ACI4626",0.285681507008143,0.24981401292,0.0204917889373598,0.201688431059037,0.894983152010809,0.874491363073449
"Mycetophila sp. BOLD:ACI5110",0.314736750631607,0.269339691866454,0.0188408905427447,0.218739935579733,0.933713693103987,0.914872802561242
"Mycetophila sp. BOLD:ACJ8367",0.280140494497807,0.246631769151372,0.016899449099341,0.189467913122012,0.878861434408502,0.861961985309161
"Mycetophila sp. BOLD:ACM0447",0.0931143033458895,0.108799963274432,0.00858417540961754,0.0613680498454979,0.396848060737544,0.388263885327927
"Mycetophila sp. CJB4",0.288516330298428,0.252465412874969,0.0169433182552711,0.203547854471312,0.906841936111895,0.889898617856623
"Mycetophila sp. SlikokOtu1552",0.23601580362222,0.249699618148354,0.0127426052571403,0.123678348182645,0.887850765609794,0.875108160352654
"Mycetophila uninotata",0.590556792882657,0.215490549157404,0.22614822851149,0.571522406321502,0.976840326282261,0.750692097770771
"Mycetophilidae sp. BOLD:ADH8013",0.301838191870894,0.260239430952828,0.018205757994274,0.217667688319454,0.910137147120573,0.891931389126299
"Mycetophilidae sp. CNFNN233-14",0.304093067086042,0.256259555707127,0.0178765240460367,0.217412303635577,0.911508598959457,0.89363207491342
"Mycetophilidae sp. SlikokOtu1043",0.339974692491868,0.261539733226413,0.0344653168762271,0.253519273938273,0.945584373337334,0.911119056461107
"Mycetophilidae sp. SlikokOtu1126",0.30493313313991,0.269690475598187,0.0175597350762372,0.205447044503193,0.93838200167259,0.920822266596353
"Mycetophilidae sp. SlikokOtu1188",0.238333885895934,0.247560293809977,0.0131086194168036,0.130813314151356,0.90058014422182,0.887471524805016
"Mycetophilidae sp. SlikokOtu1620",0.316327491450878,0.277575125367447,0.018517574739112,0.216462026767362,0.938199273650446,0.919681698911334
"Mycetophilidae sp. SlikokOtu1715",0.220836113997505,0.254617182209269,0.002107056512075,0.102626400036199,0.880183822455294,0.878076765943219
"Mycetophilidae sp. SlikokOtu1718",0.299382060764789,0.268980939390764,0.0183512339337896,0.198588617930871,0.938545092920986,0.920193858987197
"Mycetophilidae sp. SlikokOtu1748",0.321520546547199,0.27925720812648,0.019448823067774,0.222755436679336,0.955197697046782,0.935748873979008
"Mycetophilidae sp. SlikokOtu1749",0.324432611485157,0.270902021371064,0.0172872375166764,0.2385456983782,0.941966640119004,0.924679402602328
"Mycetophilidae sp. SlikokOtu1778",0.288323453893415,0.253652263455266,0.0209990019753921,0.192095590274298,0.914470031778351,0.893471029802959
"Mycetophilidae sp. SlikokOtu1800",0.246201818068146,0.258094121669278,0.0127027272655976,0.132214135120124,0.906722480891525,0.894019753625928
"Mycetophilidae sp. SlikokOtu1876",0.29373726202921,0.254643864912217,0.0186391506583682,0.207801960797146,0.920914664014294,0.902275513355926
"Mycetophilidae sp. SlikokOtu1922",0.202040960711177,0.246211232425436,0.00321924341356522,0.0911222989165394,0.890123668474562,0.886904425060997
"Mycetophilidae sp. SlikokOtu1936",0.312856997727996,0.260132110125842,0.0207138278260977,0.227135624812071,0.911868307058733,0.891154479232636
"Mycetophilidae sp. SlikokOtu1947",0.279763330608301,0.249671923868388,0.018548986663029,0.186433439760313,0.904310535673255,0.885761549010226
"Mycetophilidae sp. SlikokOtu2079",0.213598494747544,0.254084274587517,0.00218217959080083,0.0960000360705759,0.891146905964036,0.888964726373235
"Mycetophilidae sp. SlikokOtu2080",0.205843649133666,0.246519449217575,0.00279225846752746,0.0949416463308704,0.881738645324298,0.87894638685677
"Mycetophilidae sp. SlikokOtu2121",0.222506654561775,0.263451874005012,0.00273033533360746,0.102849078215377,0.926960745671078,0.92423041033747
"Mycetophilidae sp. SlikokOtu2179",0.196099611983285,0.242165176972024,0.00210800521842488,0.088170238965222,0.869199196391194,0.86709119117277
"Mycetophilidae sp. SlikokOtu2180",0.193096309708329,0.233715336142073,0.00215635362578693,0.0890867344161775,0.844010191341302,0.841853837715515
"Mycetophilidae sp. SlikokOtu2182",0.178009714773035,0.217600211933693,0.00218918275993194,0.0845233833518275,0.78421475383622,0.782025571076288
"Mycetophilidae sp. SlikokOtu2186",0.185796117847118,0.235530437522303,0.00265738384019104,0.0774369100102533,0.888532581335374,0.885875197495184
"Mycetophilidae sp. SlikokOtu2215",0.295150751560136,0.256500857752525,0.0208410330784185,0.200871674542036,0.921962374386064,0.901121341307645
"Mycetophilidae sp. SlikokOtu2232",0.282604638975009,0.25618767374687,0.0170524968226477,0.189812043745981,0.919724819724315,0.902672322901668
"Mycetophilidae sp. SlikokOtu2245",0.277877308501321,0.246536845877195,0.018320356582085,0.186563413763661,0.890490429291264,0.872170072709179
"Mycetophilidae sp. SlikokOtu437",0.630843676071617,0.210934314287306,0.251608459593346,0.627829706742555,0.978833420819293,0.727224961225947
"Mycetophilidae sp. SlikokOtu500",0.194075800848841,0.238560453689438,0.00193336920147197,0.0835465047022128,0.857129044425329,0.855195675223857
"Mycetophilidae sp. SlikokOtu557",0.480483055522382,0.241595572109785,0.117694050430064,0.455436587024466,0.959033419193084,0.84133936876302
"Mycetophilidae sp. SlikokOtu700",0.206667335853249,0.250274325128663,0.00233003015130971,0.0874237931836339,0.885469431242263,0.883139401090953
