USE_LICENSE_URL,GUID,OTHERCATALOGNUMBERS,SCIENTIFIC_NAME,COUNTRY,STATE_PROV,SPEC_LOCALITY,VERBATIM_LOCALITY,VERBATIM_DATE,BEGAN_DATE,ENDED_DATE,PARTDETAIL,DEC_LAT,DEC_LONG,COORDINATEUNCERTAINTYINMETERS
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:240104","","Bolitophila acuta","United States","Alaska","Soldotna, 100m west of Sterling Highway and 1.3km from intersection with Funny River Road, Slikok watershed project site MG04, east half of plot","USA: Alaska, Soldotna, 100m west of Sterling Highway and 1.3km from intersection with Funny River Road, Slikok watershed project site MG04, east half of plot","8/10/2016","2016-08-10","2016-08-10","[{""ID"":""28575979"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu465: 180 reads, SlikokOtu1976: 4 reads"",""PA"":[]}]","60.46387401","-151.0947269","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:240105","","Campaea perlata","United States","Alaska","Soldotna, 100m west of Sterling Highway and 1.3km from intersection with Funny River Road, Slikok watershed project site MG04, east half of plot","USA: Alaska, Soldotna, 100m west of Sterling Highway and 1.3km from intersection with Funny River Road, Slikok watershed project site MG04, east half of plot","8/10/2016","2016-08-10","2016-08-10","[{""ID"":""28575981"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu413: 229 reads, SlikokOtu1131: 16 reads"",""PA"":[]}]","60.46387401","-151.0947269","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:240106","","Cecidomyiidae sp. BOLD:ADM5490","United States","Alaska","Soldotna, 100m west of Sterling Highway and 1.3km from intersection with Funny River Road, Slikok watershed project site MG04, east half of plot","USA: Alaska, Soldotna, 100m west of Sterling Highway and 1.3km from intersection with Funny River Road, Slikok watershed project site MG04, east half of plot","8/10/2016","2016-08-10","2016-08-10","[{""ID"":""28575983"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu2266: 3 reads"",""PA"":[]}]","60.46387401","-151.0947269","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:240107","","Ceraticelus fissiceps","United States","Alaska","Soldotna, 100m west of Sterling Highway and 1.3km from intersection with Funny River Road, Slikok watershed project site MG04, east half of plot","USA: Alaska, Soldotna, 100m west of Sterling Highway and 1.3km from intersection with Funny River Road, Slikok watershed project site MG04, east half of plot","8/10/2016","2016-08-10","2016-08-10","[{""ID"":""28575985"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu444: 13 reads"",""PA"":[]}]","60.46387401","-151.0947269","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:240108","","Cicadellidae sp. SlikokOtu2268","United States","Alaska","Soldotna, 100m west of Sterling Highway and 1.3km from intersection with Funny River Road, Slikok watershed project site MG04, east half of plot","USA: Alaska, Soldotna, 100m west of Sterling Highway and 1.3km from intersection with Funny River Road, Slikok watershed project site MG04, east half of plot","8/10/2016","2016-08-10","2016-08-10","[{""ID"":""28575987"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu2268: 3 reads"",""PA"":[]}]","60.46387401","-151.0947269","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:240109","","Cicadellidae sp. SlikokOtu2269","United States","Alaska","Soldotna, 100m west of Sterling Highway and 1.3km from intersection with Funny River Road, Slikok watershed project site MG04, east half of plot","USA: Alaska, Soldotna, 100m west of Sterling Highway and 1.3km from intersection with Funny River Road, Slikok watershed project site MG04, east half of plot","8/10/2016","2016-08-10","2016-08-10","[{""ID"":""28575989"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu2269: 5 reads"",""PA"":[]}]","60.46387401","-151.0947269","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:240110","","Cryptinae sp. BOLD:AAU9435","United States","Alaska","Soldotna, 100m west of Sterling Highway and 1.3km from intersection with Funny River Road, Slikok watershed project site MG04, east half of plot","USA: Alaska, Soldotna, 100m west of Sterling Highway and 1.3km from intersection with Funny River Road, Slikok watershed project site MG04, east half of plot","8/10/2016","2016-08-10","2016-08-10","[{""ID"":""28575991"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu932: 12 reads"",""PA"":[]}]","60.46387401","-151.0947269","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:240111","","Cyclosa conica","United States","Alaska","Soldotna, 100m west of Sterling Highway and 1.3km from intersection with Funny River Road, Slikok watershed project site MG04, east half of plot","USA: Alaska, Soldotna, 100m west of Sterling Highway and 1.3km from intersection with Funny River Road, Slikok watershed project site MG04, east half of plot","8/10/2016","2016-08-10","2016-08-10","[{""ID"":""28575993"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu49: 40 reads"",""PA"":[]}]","60.46387401","-151.0947269","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:240112","","Deroceras agreste","United States","Alaska","Soldotna, 100m west of Sterling Highway and 1.3km from intersection with Funny River Road, Slikok watershed project site MG04, east half of plot","USA: Alaska, Soldotna, 100m west of Sterling Highway and 1.3km from intersection with Funny River Road, Slikok watershed project site MG04, east half of plot","8/10/2016","2016-08-10","2016-08-10","[{""ID"":""28575995"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu267: 1166 reads, SlikokOtu510: 228 reads, SlikokOtu1454: 14 reads"",""PA"":[]}]","60.46387401","-151.0947269","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:240113","","Dictyna uncinata","United States","Alaska","Soldotna, 100m west of Sterling Highway and 1.3km from intersection with Funny River Road, Slikok watershed project site MG04, east half of plot","USA: Alaska, Soldotna, 100m west of Sterling Highway and 1.3km from intersection with Funny River Road, Slikok watershed project site MG04, east half of plot","8/10/2016","2016-08-10","2016-08-10","[{""ID"":""28575997"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu406: 7 reads"",""PA"":[]}]","60.46387401","-151.0947269","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:240114","","Elymana inornata","United States","Alaska","Soldotna, 100m west of Sterling Highway and 1.3km from intersection with Funny River Road, Slikok watershed project site MG04, east half of plot","USA: Alaska, Soldotna, 100m west of Sterling Highway and 1.3km from intersection with Funny River Road, Slikok watershed project site MG04, east half of plot","8/10/2016","2016-08-10","2016-08-10","[{""ID"":""28575999"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu142: 1856 reads"",""PA"":[]}]","60.46387401","-151.0947269","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:240115","","Mycomya pulchella","United States","Alaska","Soldotna, forest 610m southweast of Nordic Lake, Slikok watershed project site SK22, west half of plot","USA: Alaska, Soldotna, forest 610m southweast of Nordic Lake, Slikok watershed project site SK22, west half of plot","8/9/2016","2016-08-09","2016-08-09","[{""ID"":""28576001"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu541: 109 reads"",""PA"":[]}]","60.44134729","-151.0876126","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:240116","","Scatopsciara atomaria","United States","Alaska","Soldotna, forest 610m southweast of Nordic Lake, Slikok watershed project site SK22, west half of plot","USA: Alaska, Soldotna, forest 610m southweast of Nordic Lake, Slikok watershed project site SK22, west half of plot","8/9/2016","2016-08-09","2016-08-09","[{""ID"":""28576003"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu245: 862 reads, SlikokOtu611: 64 reads, SlikokOtu1206: 13 reads"",""PA"":[]}]","60.44134729","-151.0876126","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:240117","","Suillia convergens","United States","Alaska","Soldotna, forest 610m southweast of Nordic Lake, Slikok watershed project site SK22, west half of plot","USA: Alaska, Soldotna, forest 610m southweast of Nordic Lake, Slikok watershed project site SK22, west half of plot","8/9/2016","2016-08-09","2016-08-09","[{""ID"":""28576005"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu43: 13453 reads, SlikokOtu2234: 3 reads, SlikokOtu2235: 3 reads, SlikokOtu2236: 3 reads"",""PA"":[]}]","60.44134729","-151.0876126","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:240118","","Triozidae sp. BOLD:ACF6530","United States","Alaska","Soldotna, forest 610m southweast of Nordic Lake, Slikok watershed project site SK22, west half of plot","USA: Alaska, Soldotna, forest 610m southweast of Nordic Lake, Slikok watershed project site SK22, west half of plot","8/9/2016","2016-08-09","2016-08-09","[{""ID"":""28576007"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu337: 6 reads"",""PA"":[]}]","60.44134729","-151.0876126","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:240119","","Zygomyia notata","United States","Alaska","Soldotna, forest 610m southweast of Nordic Lake, Slikok watershed project site SK22, west half of plot","USA: Alaska, Soldotna, forest 610m southweast of Nordic Lake, Slikok watershed project site SK22, west half of plot","8/9/2016","2016-08-09","2016-08-09","[{""ID"":""28576009"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu101: 4776 reads"",""PA"":[]}]","60.44134729","-151.0876126","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:240120","","Chironomidae sp. BOLD:AAM6264","United States","Alaska","Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","USA: Alaska, Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","8/3/2016","2016-08-03","2016-08-03","[{""ID"":""28576011"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu262: 3 reads"",""PA"":[]}]","60.4409541","-151.0693975","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:240121","","Coenosia conforma","United States","Alaska","Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","USA: Alaska, Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","8/3/2016","2016-08-03","2016-08-03","[{""ID"":""28576013"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu53: 2024 reads, SlikokOtu772: 32 reads, SlikokOtu1029: 30 reads, SlikokOtu858: 23 reads, SlikokOtu874: 21 reads, SlikokOtu1323: 9 reads, SlikokOtu1324: 9 reads, SlikokOtu1381: 9 reads, SlikokOtu1104: 8 reads, SlikokOtu1449: 8 reads, SlikokOtu1515: 7 reads, SlikokOtu1514: 6 reads, SlikokOtu1438: 5 reads, SlikokOtu1512: 5 reads, SlikokOtu1513: 5 reads, SlikokOtu1767: 5 reads, SlikokOtu1630: 4 reads, SlikokOtu2238: 3 reads, SlikokOtu2241: 3 reads"",""PA"":[]}]","60.4409541","-151.0693975","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:240122","","Corynoptera blanda","United States","Alaska","Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","USA: Alaska, Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","8/3/2016","2016-08-03","2016-08-03","[{""ID"":""28576015"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu370: 307 reads"",""PA"":[]}]","60.4409541","-151.0693975","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:240123","","Corynoptera subtrivialis","United States","Alaska","Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","USA: Alaska, Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","8/3/2016","2016-08-03","2016-08-03","[{""ID"":""28576017"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu1076: 3 reads"",""PA"":[]}]","60.4409541","-151.0693975","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:240124","","Dasyhelea turficola","United States","Alaska","Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","USA: Alaska, Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","8/3/2016","2016-08-03","2016-08-03","[{""ID"":""28576019"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu1527: 7 reads"",""PA"":[]}]","60.4409541","-151.0693975","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:240125","","Estrandia grandaeva","United States","Alaska","Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","USA: Alaska, Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","8/3/2016","2016-08-03","2016-08-03","[{""ID"":""28576021"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu66: 6 reads"",""PA"":[]}]","60.4409541","-151.0693975","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:240126","","Hybotidae sp. BOLD:ACX4896","United States","Alaska","Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","USA: Alaska, Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","8/3/2016","2016-08-03","2016-08-03","[{""ID"":""28576023"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu486: 5 reads, SlikokOtu446: 4 reads"",""PA"":[]}]","60.4409541","-151.0693975","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:240127","","Ichneumonidae sp. SlikokOtu1646","United States","Alaska","Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","USA: Alaska, Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","8/3/2016","2016-08-03","2016-08-03","[{""ID"":""28576025"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu1646: 4 reads"",""PA"":[]}]","60.4409541","-151.0693975","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:240128","","Ichneumonidae sp. SlikokOtu1766","United States","Alaska","Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","USA: Alaska, Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","8/3/2016","2016-08-03","2016-08-03","[{""ID"":""28576027"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu1766: 6 reads"",""PA"":[]}]","60.4409541","-151.0693975","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:240129","","Keroplatidae sp. SlikokOtu1031","United States","Alaska","Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","USA: Alaska, Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","8/3/2016","2016-08-03","2016-08-03","[{""ID"":""28576029"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu1031: 37 reads"",""PA"":[]}]","60.4409541","-151.0693975","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:240130","","Keroplatidae sp. SlikokOtu12","United States","Alaska","Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","USA: Alaska, Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","8/3/2016","2016-08-03","2016-08-03","[{""ID"":""28576031"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu12: 69 reads"",""PA"":[]}]","60.4409541","-151.0693975","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:240131","","Lepidoptera sp. SlikokOtu1633","United States","Alaska","Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","USA: Alaska, Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","8/3/2016","2016-08-03","2016-08-03","[{""ID"":""28576033"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu1633: 3 reads"",""PA"":[]}]","60.4409541","-151.0693975","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:240132","","Megaphthalmoides unilineatus","United States","Alaska","Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","USA: Alaska, Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","8/3/2016","2016-08-03","2016-08-03","[{""ID"":""28576035"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu86: 4097 reads, SlikokOtu1044: 20 reads, SlikokOtu1525: 5 reads, SlikokOtu1964: 4 reads"",""PA"":[]}]","60.4409541","-151.0693975","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:240133","","Megaselia sp. BOLD:AAG3235","United States","Alaska","Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","USA: Alaska, Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","8/3/2016","2016-08-03","2016-08-03","[{""ID"":""28576037"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu419: 77 reads"",""PA"":[]}]","60.4409541","-151.0693975","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:240134","","Megaselia sp. BOLD:AAM7996","United States","Alaska","Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","USA: Alaska, Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","8/3/2016","2016-08-03","2016-08-03","[{""ID"":""28576039"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu1155: 15 reads"",""PA"":[]}]","60.4409541","-151.0693975","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:240135","","Megaselia sp. BOLD:ACB1070","United States","Alaska","Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","USA: Alaska, Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","8/3/2016","2016-08-03","2016-08-03","[{""ID"":""28576041"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu324: 34 reads"",""PA"":[]}]","60.4409541","-151.0693975","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:240136","","Mesembrina latreillii","United States","Alaska","Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","USA: Alaska, Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","8/3/2016","2016-08-03","2016-08-03","[{""ID"":""28576043"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu41: 13036 reads, SlikokOtu732: 79 reads, SlikokOtu927: 52 reads, SlikokOtu1207: 16 reads, SlikokOtu1644: 10 reads, SlikokOtu1645: 7 reads, SlikokOtu1960: 7 reads, SlikokOtu1962: 7 reads, SlikokOtu2244: 6 reads"",""PA"":[]}]","60.4409541","-151.0693975","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:240137","","Micropsectra subletteorum","United States","Alaska","Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","USA: Alaska, Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","8/3/2016","2016-08-03","2016-08-03","[{""ID"":""28576045"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu1062: 35 reads, SlikokOtu1768: 5 reads"",""PA"":[]}]","60.4409541","-151.0693975","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:240138","","Muscidae sp. SlikokOtu1959","United States","Alaska","Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","USA: Alaska, Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","8/3/2016","2016-08-03","2016-08-03","[{""ID"":""28576047"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu1959: 4 reads"",""PA"":[]}]","60.4409541","-151.0693975","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:240139","","Keroplatidae sp. SlikokOtu2237","United States","Alaska","Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","USA: Alaska, Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","8/3/2016","2016-08-03","2016-08-03","[{""ID"":""28576049"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu2237: 3 reads"",""PA"":[]}]","60.4409541","-151.0693975","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:240140","","Muscidae sp. SlikokOtu2240","United States","Alaska","Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","USA: Alaska, Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","8/3/2016","2016-08-03","2016-08-03","[{""ID"":""28576051"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu2240: 3 reads"",""PA"":[]}]","60.4409541","-151.0693975","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:240141","","Mycetophilidae sp. SlikokOtu1043","United States","Alaska","Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","USA: Alaska, Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","8/3/2016","2016-08-03","2016-08-03","[{""ID"":""28576053"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu1043: 15 reads"",""PA"":[]}]","60.4409541","-151.0693975","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:240142","","Mycetophilidae sp. SlikokOtu2245","United States","Alaska","Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","USA: Alaska, Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","8/3/2016","2016-08-03","2016-08-03","[{""ID"":""28576055"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu2245: 3 reads"",""PA"":[]}]","60.4409541","-151.0693975","12"
"http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by/3.0/","UAMObs:Ento:240143","","Mycetophilidae sp. SlikokOtu834","United States","Alaska","Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","USA: Alaska, Soldotna, forest 880m southeast of Nordic Lake, Slikok watershed project site SK23, east half of plot","8/3/2016","2016-08-03","2016-08-03","[{""ID"":""28576057"",""SF"":"""",""PN"":""media"",""LC"":""1"",""DP"":""not applicable"",""CD"":""not applicable"",""BC"":"""",""CP"":"""",""RK"":""SlikokOtu834: 40 reads"",""PA"":[]}]","60.4409541","-151.0693975","12"
